Date,Author,Percentage
"October 12, 2017",Jeff Foust,20.0
"October 11, 2017",Caleb Henry,42.857142857142854
"October 11, 2017",Sandra Erwin,28.57142857142857
"October 11, 2017",Debra Werner,14.285714285714285
"October 10, 2017",Jeff Foust,28.57142857142857
"October 10, 2017",Caleb Henry,14.285714285714285
"October 10, 2017",Sandra Erwin,28.57142857142857
"October 10, 2017",Debra Werner,14.285714285714285
"October 9, 2017",Sandra Erwin,40.0
"October 9, 2017",Caleb Henry,40.0
"October 9, 2017",Jeff Foust,20.0
"October 6, 2017",Jeff Foust,100.0
"October 5, 2017",Jeff Foust,20.0
"October 5, 2017",Caleb Henry,40.0
"October 5, 2017",Sandra Erwin,20.0
"October 4, 2017",Brian Berger,20.0
"October 4, 2017",Sandra Erwin,40.0
"October 4, 2017",Matthew Bodner,20.0
"October 4, 2017",Debra Werner,20.0
"October 3, 2017",Jeff Foust,42.857142857142854
"October 3, 2017",Debra Werner,14.285714285714285
"October 3, 2017",Sandra Erwin,14.285714285714285
"October 3, 2017",Caleb Henry,28.57142857142857
"October 2, 2017",Jeff Foust,100.0
"September 29, 2017",Caleb Henry,40.0
"September 29, 2017",SpaceNews Staff,20.0
"September 29, 2017",Brian Berger,20.0
"September 29, 2017",Jeff Foust,20.0
"September 28, 2017",Jeff Foust,60.0
"September 28, 2017",Sandra Erwin,20.0
"September 28, 2017",Caleb Henry,20.0
"September 27, 2017",Jeff Foust,66.66666666666666
"September 27, 2017",Caleb Henry,33.33333333333333
"September 26, 2017",Jeff Foust,100.0
"September 25, 2017",Jeff Foust,100.0
"September 24, 2017",Jeff Foust,100.0
"September 23, 2017",Jeff Foust,100.0
"September 22, 2017",Caleb Henry,25.0
"September 22, 2017",Sandra Erwin,25.0
"September 22, 2017",Mike Fabey,25.0
"September 21, 2017",Tereza Pultarova,100.0
"September 20, 2017",Jeff Foust,11.11111111111111
"September 20, 2017",Mike Fabey,22.22222222222222
"September 20, 2017",Tereza Pultarova,11.11111111111111
"September 20, 2017",Sandra Erwin,33.33333333333333
"September 20, 2017",Caleb Henry,11.11111111111111
"September 19, 2017",Jeff Foust,22.22222222222222
"September 19, 2017",Mike Fabey,33.33333333333333
"September 19, 2017",Caleb Henry,11.11111111111111
"September 19, 2017",Sandra Erwin,22.22222222222222
"September 19, 2017",Debra Werner,11.11111111111111
"September 18, 2017",Jeff Foust,25.0
"September 18, 2017",Sandra Erwin,25.0
"September 18, 2017",Mike Fabey,25.0
"September 18, 2017",SpaceNews Editor,12.5
"September 18, 2017",Tereza Pultarova,12.5
"September 15, 2017",Tereza Pultarova,50.0
"September 15, 2017",Brian Berger,16.666666666666664
"September 15, 2017",Jeff Foust,16.666666666666664
"September 14, 2017",Caleb Henry,37.5
"September 14, 2017",Jeff Foust,25.0
"September 14, 2017",Mike Fabey,12.5
"September 14, 2017",Tereza Pultarova,25.0
"September 13, 2017",Caleb Henry,30.0
"September 13, 2017",Jeff Foust,20.0
"September 13, 2017",Debra Werner,20.0
"September 13, 2017",Mike Fabey,10.0
"September 13, 2017",Tereza Pultarova,10.0
"September 13, 2017",Brian Berger,10.0
"September 12, 2017",Tereza Pultarova,9.090909090909092
"September 12, 2017",Caleb Henry,36.36363636363637
"September 12, 2017",Jeff Foust,9.090909090909092
"September 12, 2017",Mike Fabey,9.090909090909092
"September 12, 2017",Brian Berger,9.090909090909092
"September 12, 2017",Debra Werner,9.090909090909092
"September 11, 2017",Jeff Foust,16.666666666666664
"September 11, 2017",Caleb Henry,66.66666666666666
"September 11, 2017",Tereza Pultarova,16.666666666666664
"September 8, 2017",Jeff Foust,66.66666666666666
"September 8, 2017",Mike Fabey,33.33333333333333
"September 7, 2017",Caleb Henry,40.0
"September 7, 2017",Jeff Foust,20.0
"September 7, 2017",Mike Fabey,20.0
"September 6, 2017",Jeff Foust,40.0
"September 6, 2017",Caleb Henry,20.0
"September 6, 2017",Mike Fabey,20.0
"September 6, 2017",Debra Werner,20.0
"September 5, 2017",Caleb Henry,100.0
"September 4, 2017",Caleb Henry,100.0
"September 3, 2017",Jeff Foust,100.0
"September 1, 2017",Jeff Foust,25.0
"September 1, 2017",Caleb Henry,25.0
"September 1, 2017",Debra Werner,50.0
"August 31, 2017",Jeff Foust,33.33333333333333
"August 31, 2017",Mike Fabey,16.666666666666664
"August 31, 2017",Caleb Henry,33.33333333333333
"August 31, 2017",Debra Werner,16.666666666666664
"August 30, 2017",Caleb Henry,25.0
"August 30, 2017",Mike Fabey,25.0
"August 30, 2017",Jeff Foust,50.0
"August 29, 2017",Debra Werner,20.0
"August 29, 2017",Caleb Henry,40.0
"August 29, 2017",Jeff Foust,20.0
"August 28, 2017",Jeff Foust,50.0
"August 28, 2017",Caleb Henry,25.0
"August 28, 2017",Debra Werner,25.0
"August 24, 2017",Jeff Foust,40.0
"August 24, 2017",Mike Fabey,20.0
"August 24, 2017",Caleb Henry,20.0
"August 24, 2017",Debra Werner,20.0
"August 23, 2017",Jeff Foust,50.0
"August 23, 2017",Matthew Bodner,50.0
"August 22, 2017",Debra Werner,50.0
"August 22, 2017",Brian Berger,16.666666666666664
"August 22, 2017",Caleb Henry,33.33333333333333
"August 18, 2017",Matthew Bodner,50.0
"August 18, 2017",Jeff Foust,50.0
"August 17, 2017",Debra Werner,33.33333333333333
"August 17, 2017",Mike Fabey,33.33333333333333
"August 17, 2017",Jeff Foust,33.33333333333333
"August 16, 2017",Jeff Foust,100.0
"August 15, 2017",Jeff Foust,20.0
"August 15, 2017",Caleb Henry,20.0
"August 15, 2017",Mike Fabey,40.0
"August 15, 2017",Debra Werner,20.0
"August 14, 2017",Caleb Henry,33.33333333333333
"August 14, 2017",Jeff Foust,33.33333333333333
"August 14, 2017",Mike Fabey,33.33333333333333
"August 11, 2017",Caleb Henry,50.0
"August 11, 2017",Debra Werner,25.0
"August 11, 2017",Jeff Foust,25.0
"August 10, 2017",Caleb Henry,16.666666666666664
"August 10, 2017",Debra Werner,33.33333333333333
"August 10, 2017",Jeff Foust,50.0
"August 9, 2017",Caleb Henry,20.0
"August 9, 2017",Jeff Foust,40.0
"August 9, 2017",Jarosław Adamowski,20.0
"August 9, 2017",Debra Werner,20.0
"August 8, 2017",Mike Fabey,15.384615384615385
"August 8, 2017",Debra Werner,38.46153846153847
"August 8, 2017",Caleb Henry,7.6923076923076925
"August 8, 2017",Andrew Jones,7.6923076923076925
"August 8, 2017",Jeff Foust,23.076923076923077
"August 8, 2017",Jarosław Adamowski,7.6923076923076925
"August 7, 2017",Caleb Henry,14.285714285714285
"August 7, 2017",Mike Fabey,28.57142857142857
"August 7, 2017",Debra Werner,28.57142857142857
"August 7, 2017",Jeff Foust,28.57142857142857
"August 4, 2017",Jeff Foust,27.27272727272727
"August 4, 2017",Caleb Henry,27.27272727272727
"August 4, 2017",Mike Fabey,27.27272727272727
"August 4, 2017",Tereza Pultarova,9.090909090909092
"August 3, 2017",Caleb Henry,25.0
"August 3, 2017",Jeff Foust,37.5
"August 3, 2017",Debra Werner,12.5
"August 3, 2017",Casey Dreier,12.5
"August 2, 2017",Caleb Henry,40.0
"August 2, 2017",Jeff Foust,40.0
"August 2, 2017",SpaceNews Editor,20.0
"August 1, 2017",Caleb Henry,33.33333333333333
"August 1, 2017",Jeff Foust,66.66666666666666
"July 31, 2017",Mike Fabey,25.0
"July 31, 2017",Caleb Henry,50.0
"July 31, 2017",Jeff Foust,25.0
"July 28, 2017",Caleb Henry,50.0
"July 28, 2017",Jeff Foust,50.0
"July 27, 2017",Caleb Henry,28.57142857142857
"July 27, 2017",Jeff Foust,71.42857142857143
"July 26, 2017",Caleb Henry,50.0
"July 26, 2017",Jeff Foust,50.0
"July 25, 2017",Caleb Henry,20.0
"July 25, 2017",Jeff Foust,60.0
"July 24, 2017",Caleb Henry,33.33333333333333
"July 24, 2017",Matthew Bodner,33.33333333333333
"July 21, 2017",Caleb Henry,20.0
"July 21, 2017",Jeff Foust,80.0
"July 20, 2017",Caleb Henry,50.0
"July 20, 2017",Jeff Foust,25.0
"July 19, 2017",Jeff Foust,66.66666666666666
"July 19, 2017",Caleb Henry,33.33333333333333
"July 18, 2017",Jeff Foust,50.0
"July 17, 2017",Caleb Henry,33.33333333333333
"July 17, 2017",Jeff Foust,33.33333333333333
"July 14, 2017",Jeff Foust,42.857142857142854
"July 14, 2017",Phillip Swarts,28.57142857142857
"July 14, 2017",Caleb Henry,14.285714285714285
"July 13, 2017",Caleb Henry,20.0
"July 13, 2017",Jeff Foust,40.0
"July 13, 2017",Phillip Swarts,40.0
"July 12, 2017",Caleb Henry,20.0
"July 12, 2017",Jeff Foust,80.0
"July 11, 2017",Jeff Foust,100.0
"July 10, 2017",Jeff Foust,37.5
"July 10, 2017",Caleb Henry,12.5
"July 10, 2017",Andrew Jones,12.5
"July 10, 2017",Leonard David,12.5
"July 7, 2017",Jeff Foust,50.0
"July 7, 2017",Caleb Henry,50.0
"July 6, 2017",Tereza Pultarova,25.0
"July 6, 2017",Jeff Foust,75.0
"July 5, 2017",Caleb Henry,33.33333333333333
"July 5, 2017",Jeff Foust,33.33333333333333
"July 5, 2017",Phillip Swarts,33.33333333333333
"July 3, 2017",Caleb Henry,50.0
"July 3, 2017",Jeff Foust,50.0
"July 2, 2017",Caleb Henry,33.33333333333333
"July 2, 2017",SpaceNews Editor,33.33333333333333
"July 2, 2017",Jeff Foust,33.33333333333333
"June 30, 2017",SpaceNews Staff,16.666666666666664
"June 30, 2017",Jeff Foust,66.66666666666666
"June 30, 2017",Caleb Henry,16.666666666666664
"June 29, 2017",Phillip Swarts,16.666666666666664
"June 29, 2017",Debra Werner,16.666666666666664
"June 29, 2017",Caleb Henry,50.0
"June 29, 2017",Jeff Foust,16.666666666666664
"June 28, 2017",Caleb Henry,25.0
"June 28, 2017",Jeff Foust,75.0
"June 27, 2017",Jeff Foust,50.0
"June 27, 2017",Caleb Henry,50.0
"June 26, 2017",Caleb Henry,100.0
"June 25, 2017",Jeff Foust,100.0
"June 23, 2017",Jeff Foust,80.0
"June 23, 2017",Caleb Henry,20.0
"June 22, 2017",Jeff Foust,37.5
"June 22, 2017",Phillip Swarts,12.5
"June 22, 2017",Caleb Henry,12.5
"June 22, 2017",Rob Coppinger,12.5
"June 22, 2017",Tereza Pultarova,12.5
"June 21, 2017",Caleb Henry,33.33333333333333
"June 21, 2017",Jeff Foust,66.66666666666666
"June 20, 2017",Caleb Henry,33.33333333333333
"June 20, 2017",Phillip Swarts,22.22222222222222
"June 20, 2017",Jeff Foust,33.33333333333333
"June 20, 2017",Tereza Pultarova,11.11111111111111
"June 19, 2017",Jeff Foust,50.0
"June 19, 2017",Caleb Henry,50.0
"June 18, 2017",Jeff Foust,100.0
"June 16, 2017",Phillip Swarts,33.33333333333333
"June 16, 2017",Caleb Henry,33.33333333333333
"June 16, 2017",Jeff Foust,16.666666666666664
"June 15, 2017",Caleb Henry,28.57142857142857
"June 15, 2017",Jeff Foust,42.857142857142854
"June 15, 2017",David Pugliese,14.285714285714285
"June 14, 2017",Jeff Foust,71.42857142857143
"June 13, 2017",Phillip Swarts,20.0
"June 13, 2017",Caleb Henry,20.0
"June 13, 2017",Jeff Foust,40.0
"June 12, 2017",Jeff Foust,66.66666666666666
"June 9, 2017",Phillip Swarts,25.0
"June 9, 2017",Caleb Henry,25.0
"June 9, 2017",Jeff Foust,37.5
"June 9, 2017",Debra Werner,12.5
"June 8, 2017",Caleb Henry,25.0
"June 8, 2017",Debra Werner,12.5
"June 8, 2017",Jarosław Adamowski,12.5
"June 8, 2017",Jeff Foust,37.5
"June 8, 2017",Phillip Swarts,12.5
"June 7, 2017",Jeff Foust,33.33333333333333
"June 7, 2017",Phillip Swarts,16.666666666666664
"June 7, 2017",Debra Werner,50.0
"June 6, 2017",Jeff Foust,18.181818181818183
"June 6, 2017",Debra Werner,36.36363636363637
"June 6, 2017",Phillip Swarts,27.27272727272727
"June 6, 2017",Caleb Henry,9.090909090909092
"June 5, 2017",Phillip Swarts,22.22222222222222
"June 5, 2017",Caleb Henry,11.11111111111111
"June 5, 2017",Debra Werner,55.55555555555556
"June 5, 2017",Jeff Foust,11.11111111111111
"June 4, 2017",Phillip Swarts,100.0
"June 3, 2017",Jeff Foust,100.0
"June 2, 2017",Caleb Henry,66.66666666666666
"June 2, 2017",Jeff Foust,33.33333333333333
"June 1, 2017",Jeff Foust,80.0
"June 1, 2017",Caleb Henry,20.0
"May 31, 2017",Jeff Foust,100.0
"May 30, 2017",Caleb Henry,25.0
"May 30, 2017",Phillip Swarts,25.0
"May 30, 2017",Jeff Foust,50.0
"May 26, 2017",Phillip Swarts,16.666666666666664
"May 26, 2017",Jeff Foust,50.0
"May 26, 2017",Caleb Henry,16.666666666666664
"May 26, 2017",Tereza Pultarova,16.666666666666664
"May 25, 2017",Caleb Henry,40.0
"May 25, 2017",Phillip Swarts,20.0
"May 25, 2017",Jeff Foust,40.0
"May 24, 2017",Jeff Foust,60.0
"May 24, 2017",Phillip Swarts,20.0
"May 24, 2017",Debra Werner,20.0
"May 23, 2017",Caleb Henry,50.0
"May 23, 2017",Jeff Foust,50.0
"May 22, 2017",Caleb Henry,40.0
"May 22, 2017",Phillip Swarts,20.0
"May 22, 2017",Jeff Foust,40.0
"May 19, 2017",Jeff Foust,75.0
"May 19, 2017",Phillip Swarts,25.0
"May 18, 2017",Caleb Henry,50.0
"May 18, 2017",Jeff Foust,50.0
"May 17, 2017",Caleb Henry,33.33333333333333
"May 17, 2017",Jeff Foust,66.66666666666666
"May 16, 2017",Debra Werner,40.0
"May 16, 2017",Jeff Foust,40.0
"May 15, 2017",Caleb Henry,40.0
"May 15, 2017",Jeff Foust,40.0
"May 14, 2017",Caleb Henry,50.0
"May 14, 2017",Jeff Foust,50.0
"May 12, 2017",Jeff Foust,100.0
"May 11, 2017",Caleb Henry,50.0
"May 11, 2017",Jeff Foust,25.0
"May 10, 2017",Jeff Foust,40.0
"May 10, 2017",Phillip Swarts,40.0
"May 10, 2017",Caleb Henry,20.0
"May 9, 2017",Jeff Foust,33.33333333333333
"May 9, 2017",Debra Werner,33.33333333333333
"May 9, 2017",Caleb Henry,33.33333333333333
"May 8, 2017",Phillip Swarts,20.0
"May 8, 2017",Jeff Foust,60.0
"May 8, 2017",Caleb Henry,20.0
"May 7, 2017",Jeff Foust,100.0
"May 5, 2017",Jeff Foust,75.0
"May 5, 2017",Caleb Henry,25.0
"May 4, 2017",Jeff Foust,100.0
"May 3, 2017",Jeff Foust,42.857142857142854
"May 3, 2017",David Pugliese,14.285714285714285
"May 3, 2017",Phillip Swarts,14.285714285714285
"May 3, 2017",Debra Werner,14.285714285714285
"May 2, 2017",Leonard David,12.5
"May 2, 2017",Caleb Henry,12.5
"May 2, 2017",Debra Werner,12.5
"May 2, 2017",Jeff Foust,50.0
"May 2, 2017",Tereza Pultarova,12.5
"May 1, 2017",Caleb Henry,25.0
"May 1, 2017",Jeff Foust,50.0
"May 1, 2017",Phillip Swarts,25.0
"April 30, 2017",Phillip Swarts,100.0
"April 28, 2017",Jeff Foust,75.0
"April 28, 2017",Caleb Henry,25.0
"April 27, 2017",Jeff Foust,60.0
"April 26, 2017",Phillip Swarts,20.0
"April 26, 2017",Caleb Henry,40.0
"April 26, 2017",Jeff Foust,40.0
"April 25, 2017",Jeff Foust,100.0
"April 24, 2017",Jeff Foust,66.66666666666666
"April 24, 2017",Caleb Henry,33.33333333333333
"April 21, 2017",Caleb Henry,25.0
"April 21, 2017",Tereza Pultarova,25.0
"April 21, 2017",Jeff Foust,50.0
"April 20, 2017",Jeff Foust,100.0
"April 19, 2017",Debra Werner,40.0
"April 19, 2017",Jeff Foust,40.0
"April 19, 2017",David Pugliese,20.0
"April 18, 2017",Jeff Foust,75.0
"April 17, 2017",Jeff Foust,100.0
"April 14, 2017",Phillip Swarts,40.0
"April 14, 2017",Jeff Foust,60.0
"April 13, 2017",Jeff Foust,100.0
"April 12, 2017",Jeff Foust,66.66666666666666
"April 12, 2017",Phillip Swarts,33.33333333333333
"April 11, 2017",Jeff Foust,75.0
"April 11, 2017",Caleb Henry,25.0
"April 10, 2017",Caleb Henry,50.0
"April 10, 2017",Jeff Foust,50.0
"April 7, 2017",Jeff Foust,50.0
"April 7, 2017",Caleb Henry,50.0
"April 6, 2017",Phillip Swarts,50.0
"April 6, 2017",Caleb Henry,25.0
"April 5, 2017",Debra Werner,17.647058823529413
"April 5, 2017",Jeff Foust,35.294117647058826
"April 5, 2017",Caleb Henry,17.647058823529413
"April 5, 2017",Phillip Swarts,11.76470588235294
"April 5, 2017",Leonard David,5.88235294117647
"April 4, 2017",Phillip Swarts,50.0
"April 4, 2017",Caleb Henry,25.0
"April 4, 2017",Jeff Foust,12.5
"April 3, 2017",Debra Werner,28.57142857142857
"April 3, 2017",Jeff Foust,28.57142857142857
"April 3, 2017",Phillip Swarts,14.285714285714285
"April 3, 2017",Caleb Henry,14.285714285714285
"April 3, 2017",Brian Berger,14.285714285714285
"April 2, 2017",Jeff Foust,100.0
"April 1, 2017",Jeff Foust,100.0
"March 31, 2017",Caleb Henry,25.0
"March 31, 2017",Phillip Swarts,25.0
"March 31, 2017",Jeff Foust,50.0
"March 30, 2017",Caleb Henry,50.0
"March 30, 2017",Phillip Swarts,16.666666666666664
"March 30, 2017",Jeff Foust,33.33333333333333
"March 29, 2017",Caleb Henry,25.0
"March 29, 2017",SpaceNews Staff,25.0
"March 29, 2017",Jeff Foust,50.0
"March 28, 2017",Jeff Foust,60.0
"March 28, 2017",Caleb Henry,20.0
"March 28, 2017",Phillip Swarts,20.0
"March 27, 2017",Caleb Henry,40.0
"March 27, 2017",Jeff Foust,60.0
"March 24, 2017",Intelsat General,25.0
"March 24, 2017",Jeff Foust,25.0
"March 24, 2017",Tereza Pultarova,25.0
"March 24, 2017",Phillip Swarts,25.0
"March 23, 2017",Jeff Foust,42.857142857142854
"March 23, 2017",Phillip Swarts,14.285714285714285
"March 23, 2017",Caleb Henry,28.57142857142857
"March 22, 2017",Jeff Foust,100.0
"March 21, 2017",Caleb Henry,16.666666666666664
"March 21, 2017",Jeff Foust,66.66666666666666
"March 21, 2017",Phillip Swarts,16.666666666666664
"March 20, 2017",Caleb Henry,33.33333333333333
"March 20, 2017",Jeff Foust,66.66666666666666
"March 18, 2017",Phillip Swarts,100.0
"March 17, 2017",Jeff Foust,50.0
"March 17, 2017",Phillip Swarts,25.0
"March 17, 2017",Jarosław Adamowski,25.0
"March 16, 2017",Caleb Henry,25.0
"March 16, 2017",Jeff Foust,75.0
"March 15, 2017",Phillip Swarts,22.22222222222222
"March 15, 2017",Caleb Henry,11.11111111111111
"March 15, 2017",Tereza Pultarova,11.11111111111111
"March 15, 2017",Jeff Foust,44.44444444444444
"March 14, 2017",Brian Berger,16.666666666666664
"March 14, 2017",Debra Werner,16.666666666666664
"March 14, 2017",Caleb Henry,16.666666666666664
"March 14, 2017",Jeff Foust,16.666666666666664
"March 14, 2017",SpaceNews Editor,33.33333333333333
"March 13, 2017",Caleb Henry,50.0
"March 13, 2017",Jeff Foust,50.0
"March 10, 2017",Jeff Foust,33.33333333333333
"March 10, 2017",Caleb Henry,11.11111111111111
"March 10, 2017",Phillip Swarts,22.22222222222222
"March 10, 2017",Debra Werner,22.22222222222222
"March 10, 2017",SpaceNews Editor,11.11111111111111
"March 9, 2017",Phillip Swarts,33.33333333333333
"March 9, 2017",Caleb Henry,16.666666666666664
"March 9, 2017",Jeff Foust,50.0
"March 8, 2017",Jeff Foust,50.0
"March 7, 2017",Jeff Foust,60.0
"March 7, 2017",Phillip Swarts,40.0
"March 6, 2017",Jeff Foust,40.0
"March 6, 2017",Phillip Swarts,20.0
"March 6, 2017",Debra Werner,40.0
"March 5, 2017",Caleb Henry,100.0
"March 4, 2017",Phillip Swarts,50.0
"March 4, 2017",Jeff Foust,50.0
"March 3, 2017",Jeff Foust,100.0
"March 2, 2017",Caleb Henry,20.0
"March 2, 2017",Phillip Swarts,20.0
"March 2, 2017",Jeff Foust,60.0
"March 1, 2017",Phillip Swarts,40.0
"March 1, 2017",Caleb Henry,20.0
"March 1, 2017",Jeff Foust,40.0
"February 28, 2017",Caleb Henry,25.0
"February 28, 2017",Jeff Foust,50.0
"February 27, 2017",Jeff Foust,37.5
"February 27, 2017",Caleb Henry,37.5
"February 27, 2017",Debra Werner,12.5
"February 27, 2017",Irene Klotz,12.5
"February 26, 2017",Jeff Foust,100.0
"February 24, 2017",Jeff Foust,66.66666666666666
"February 24, 2017",Caleb Henry,16.666666666666664
"February 24, 2017",Tereza Pultarova,16.666666666666664
"February 23, 2017",Rob Coppinger,50.0
"February 23, 2017",Jeff Foust,50.0
"February 22, 2017",Jeff Foust,50.0
"February 22, 2017",Brian Berger,16.666666666666664
"February 22, 2017",Debra Werner,16.666666666666664
"February 22, 2017",Jarosław Adamowski,16.666666666666664
"February 21, 2017",Caleb Henry,40.0
"February 21, 2017",Jeff Foust,40.0
"February 20, 2017",Caleb Henry,50.0
"February 20, 2017",Jeff Foust,50.0
"February 19, 2017",Jeff Foust,100.0
"February 18, 2017",Jeff Foust,66.66666666666666
"February 18, 2017",Brian Berger,33.33333333333333
"February 17, 2017",Jeff Foust,42.857142857142854
"February 17, 2017",Phillip Swarts,42.857142857142854
"February 17, 2017",Caleb Henry,14.285714285714285
"February 16, 2017",Jeff Foust,50.0
"February 16, 2017",Caleb Henry,16.666666666666664
"February 16, 2017",Intelsat General,16.666666666666664
"February 15, 2017",Caleb Henry,42.857142857142854
"February 15, 2017",Jarosław Adamowski,14.285714285714285
"February 15, 2017",Jeff Foust,42.857142857142854
"February 14, 2017",Caleb Henry,16.666666666666664
"February 14, 2017",Phillip Swarts,16.666666666666664
"February 14, 2017",Jeff Foust,50.0
"February 13, 2017",Caleb Henry,50.0
"February 13, 2017",Jeff Foust,50.0
"February 10, 2017",Jeff Foust,100.0
"February 9, 2017",Phillip Swarts,16.666666666666664
"February 9, 2017",Caleb Henry,16.666666666666664
"February 9, 2017",Brian Berger,16.666666666666664
"February 9, 2017",Debra Werner,16.666666666666664
"February 9, 2017",Jeff Foust,33.33333333333333
"February 8, 2017",SpaceNews Staff,16.666666666666664
"February 8, 2017",Debra Werner,16.666666666666664
"February 8, 2017",Phillip Swarts,16.666666666666664
"February 8, 2017",Jeff Foust,50.0
"February 7, 2017",Caleb Henry,25.0
"February 7, 2017",Phillip Swarts,25.0
"February 7, 2017",Jeff Foust,50.0
"February 6, 2017",Debra Werner,25.0
"February 6, 2017",Caleb Henry,25.0
"February 6, 2017",Jeff Foust,50.0
"February 3, 2017",Phillip Swarts,16.666666666666664
"February 3, 2017",Brian Berger,16.666666666666664
"February 3, 2017",Jeff Foust,50.0
"February 2, 2017",Caleb Henry,16.666666666666664
"February 2, 2017",Phillip Swarts,33.33333333333333
"February 2, 2017",Debra Werner,16.666666666666664
"February 2, 2017",Jeff Foust,33.33333333333333
"February 1, 2017",Caleb Henry,33.33333333333333
